NUMBER,ICAO,NAME,COUNTRY,LAT,LON,ELEV,latitude,longitude
128430,,BUDAPEST/LORINC,HU,4726N,01911E,139.0,47.43333333333333,19.183333333333334
128510,,KEKESTETO (MOUNT),HU,4752N,02001E,1015.0,47.86666666666667,20.016666666666666
128600,LHSN,SZOLNOK,HU,4710N,02014E,85.0,47.166666666666664,20.233333333333334
128601,LHSA,AZENTKILYSZABADJA,HU,4704N,01759E,303.0,47.06666666666667,17.983333333333334
128820,LHDC,DEBRECEN AIRPORT,HU,4729N,02138E,112.0,47.483333333333334,21.633333333333333
128920,,NYIREGYHAZA,HU,4801N,02144E,106.0,48.016666666666666,21.733333333333334
129100,,SZENTGOTTHARD/FARKA,HU,4655N,01618E,313.0,46.916666666666664,16.3
129150,,ZALAEGERSZEG,HU,4652N,01648E,179.0,46.86666666666667,16.8
129200,,KESZTHELY,HU,4645N,01714E,116.0,46.75,17.233333333333334
129250,,NAGYKANIZSA,HU,4627N,01659E,141.0,46.45,16.983333333333334
129255,LHTA,TASZAR,HU,4624N,01755E,160.0,46.4,17.916666666666668
129300,,KAPOSVAR,HU,4623N,01750E,145.0,46.38333333333333,17.833333333333332
129350,,SIOFOK,HU,4655N,01802E,108.0,46.916666666666664,18.033333333333335
129420,LHPP,PECS,HU,4600N,01814E,203.0,46.0,18.233333333333334
129500,,PAKS,HU,4637N,01852E,98.0,46.61666666666667,18.866666666666667
129600,,BAJA,HU,4611N,01901E,113.0,46.18333333333333,19.016666666666666
129700,LHKE,KECSKEMET,HU,4654N,01945E,116.0,46.9,19.75
129820,LHUD,SZEGED (AUT),HU,4615N,02006E,83.0,46.25,20.1
129920,LHBC,BEKESCSABA,HU,4642N,02108E,86.0,46.7,21.133333333333333
130050,,BOVEC,YG,4620N,01334E,452.0,46.333333333333336,13.566666666666666
130060,,VOGEL,YG,4616N,01350E,1535.0,46.266666666666666,13.833333333333334
130070,,RATECE/PLANICA,YG,4630N,01343E,865.0,46.5,13.716666666666667
130080,,KREDARICA,YG,4623N,01351E,2519.0,46.38333333333333,13.85
130090,,VOJSKO,YG,4602N,01352E,1070.0,46.03333333333333,13.866666666666667
130100,,LESCE-HLEBCE,YG,4622N,01411E,515.0,46.36666666666667,14.183333333333334
130120,,KATARINA,YG,4606N,01422E,685.0,46.1,14.366666666666667
130140,LJLJ,LJUBLJANA/BRNIK,LJ,4613N,01429E,385.0,46.21666666666667,14.483333333333333
130150,,LJUBLJANA/BEZIGRAD,YG,4604N,01431E,316.0,46.06666666666667,14.516666666666667
130200,,ROGLA,YG,4627N,01520E,1480.0,46.45,15.333333333333334
130210,,SMARTNO,YG,4629N,01507E,452.0,46.483333333333334,15.116666666666667
130230,,CELJE,YG,4615N,01515E,244.0,46.25,15.25
130240,,LISCA,YG,4604N,01517E,941.0,46.06666666666667,15.283333333333333
130250,,MARIBOU-MESTO,YG,4632N,01539E,274.0,46.53333333333333,15.65
130260,,MARIBOR,LJ,4629N,01541E,265.0,46.483333333333334,15.683333333333334
130310,LJMS,MURSKA SOBOTA,LJ,4639N,01611E,188.0,46.65,16.183333333333334
130330,,VARAZDIN,YG,4618N,01623E,168.0,46.3,16.383333333333333
130670,,PALIC,YG,4606N,01946E,105.0,46.1,19.766666666666666
131050,LJPZ,PORTOROZ,LJ,4531N,01334E,95.0,45.516666666666666,13.566666666666666
131060,,NOVA GORICA,YG,4554N,01338E,56.0,45.9,13.633333333333333
131110,,IL SISTRICA,YG,4534N,01415E,413.0,45.56666666666667,14.25
131120,,POSTOJNA,YG,4546N,01412E,533.0,45.766666666666666,14.2
131160,LDRI,RIJEKA/OMISALJ,RH,4513N,01435E,85.0,45.21666666666667,14.583333333333334
131180,,KOCEVJE,YG,4554N,01452E,56.0,45.9,14.866666666666667
131200,,CRNOMELJ,YG,4534N,01509E,157.0,45.56666666666667,15.15
131210,LJNM,NOVO MESTO,LJ,4548N,01511E,213.0,45.8,15.183333333333334
131220,,OGULIN            &,YG,4516N,01514E,328.0,45.266666666666666,15.233333333333333
131280,,PUNTIJARKA (MOUNT),YG,4555N,01558E,988.0,45.916666666666664,15.966666666666667
131290,,ZAGREB/GRIC       &,YG,4549N,01559E,162.0,45.81666666666667,15.983333333333333
131300,,ZAGREB/MAKSIMIR,YG,4549N,01602E,128.0,45.81666666666667,16.033333333333335
131310,LDZA,ZAGREB/PLESO,RH,4544N,01604E,107.0,45.733333333333334,16.066666666666666
131420,,DARUVAR,YG,4536N,01714E,162.0,45.6,17.233333333333334
131500,,SLAVONSKI BROD,YG,4510N,01800E,89.0,45.166666666666664,18.0
131570,LDOS,OSIJEK,RH,4528N,01849E,89.0,45.46666666666667,18.816666666666666
131590,,OSIJEK/SPA,RH,4532N,01838E,92.0,45.53333333333333,18.633333333333333
131600,,SOMBOR,YG,4546N,01909E,89.0,45.766666666666666,19.15
131680,,NOVI SAD RIMSKI,YG,4520N,01951E,87.0,45.333333333333336,19.85
131730,,ZRENJANIN,YG,4522N,02025E,82.0,45.36666666666667,20.416666666666668
131740,,KIKINDA,YG,4551N,02028E,82.0,45.85,20.466666666666665
131800,,BAATSKI KARLOVAC,YG,4503N,02102E,9.0,45.05,21.033333333333335
131830,LYVR,VRSAC,YG,4509N,02119E,85.0,45.15,21.316666666666666
132090,LDPL,PULA,RH,4454N,01355E,63.0,44.9,13.916666666666666
132140,,MALI LOSINJ,YG,4432N,01428E,53.0,44.53333333333333,14.466666666666667
132180,,SENJ              &,YG,4500N,01454E,28.0,45.0,14.9
132190,,ZAVIZAN MOUNTAIN,YG,4449N,01459E,1597.0,44.81666666666667,14.983333333333333
132230,,GOSPIC,YG,4433N,01522E,565.0,44.55,15.366666666666667
132240,,ZADAR/ZEMUNIK,RH,4406N,01522E,84.0,44.1,15.366666666666667
132280,,BIHAC,YG,4449N,01553E,250.0,44.81666666666667,15.883333333333333
132420,,BANJA LUKA,YG,4447N,01713E,156.0,44.78333333333333,17.216666666666665
132440,,BUGOJNA,YG,4404N,01728E,566.0,44.06666666666667,17.466666666666665
132490,,ZENICA,YG,4413N,01754E,348.0,44.21666666666667,17.9
132570,,TUZLA,YG,4433N,01842E,306.0,44.55,18.7
132620,,LOZNICA,YG,4433N,01914E,122.0,44.55,19.233333333333334
132660,,SREMSKA MITROVICA,YG,4506N,01933E,83.0,45.1,19.55
132690,,VALJEVO,YG,4419N,01955E,177.0,44.31666666666667,19.916666666666668
132720,LYBE,BELGRADE/SURCIN   &,YG,4449N,02017E,99.0,44.81666666666667,20.283333333333335
132740,,BEOGRAD/BELGRADE,YG,4448N,02028E,132.0,44.8,20.466666666666665
132750,,BELGRADE/KOSUTNJAK,YG,4446N,02025E,203.0,44.766666666666666,20.416666666666668
132790,,SMEDEREVSKA PALANKA,YG,4422N,02057E,122.0,44.36666666666667,20.95
132850,,VELIKO GRADISTE,YG,4445N,02131E,84.0,44.75,21.516666666666666
132890,,CRNI VRH MOUNTAIN,YG,4407N,02157E,1039.0,44.11666666666667,21.95
132950,,NEGOTIN           &,YG,4414N,02233E,44.0,44.233333333333334,22.55
133290,,SIBENIK,YG,4344N,01555E,75.0,43.733333333333334,15.916666666666666
133330,LDSP,SPLIT/KASTEL STAFIL,RH,4332N,01618E,21.0,43.53333333333333,16.3
133340,,SPLIT/MARJAN,YG,4331N,01626E,128.0,43.516666666666666,16.433333333333334
133350,,HVAR,YG,4310N,01627E,25.0,43.166666666666664,16.45
133400,,LIVNO,YG,4350N,01701E,728.0,43.833333333333336,17.016666666666666
133480,LYMO,MOSTAR,YG,4321N,01748E,108.0,43.35,17.8
133520,,BJELASNICA MTN RNG,YG,4343N,01816E,2070.0,43.71666666666667,18.266666666666666
133530,LQSA,SARAJEVO/BUTMIR,YG,4349N,01820E,511.0,43.81666666666667,18.333333333333332
133540,,SARAJEVO          &,YG,4352N,01826E,638.0,43.86666666666667,18.433333333333334
133560,,CEMERNO,YG,4314N,01836E,1309.0,43.233333333333334,18.6
133610,,ZABLJAK,YG,4309N,01908E,1450.0,43.15,19.133333333333333
133630,,PLEVLJA,YG,4321N,01921E,788.0,43.35,19.35
133670,,ZLATIBOR MTN RANGE,YG,4344N,01943E,1029.0,43.733333333333334,19.716666666666665
133690,,SJENICA,YG,4317N,02000E,1039.0,43.28333333333333,20.0
133700,,POZEGA UZICKA     &,YG,4350N,02002E,312.0,43.833333333333336,20.033333333333335
133760,,KRALJEVO,YG,4342N,02042E,217.0,43.7,20.7
133780,,KOPAONIK MTN RANGE,YG,4317N,02048E,1713.0,43.28333333333333,20.8
133820,,KURSUMLIJA,YG,4308N,02116E,383.0,43.13333333333333,21.266666666666666
133830,,KRUSEVAC,YG,4334N,02121E,167.0,43.56666666666667,21.35
133840,,CUPRIJA,YG,4356N,02123E,125.0,43.93333333333333,21.383333333333333
133880,LYNI,NIS,YG,4320N,02154E,202.0,43.333333333333336,21.9
133890,,LESKOVAC,YG,4259N,02157E,232.0,42.983333333333334,21.95
133970,,DIMITROVGRAD,YG,4301N,02245E,450.0,43.016666666666666,22.75
134320,,PALAGRUZA,YG,4224N,01616E,97.0,42.4,16.266666666666666
134390,,LASTOVO ISLAND,YG,4246N,01654E,187.0,42.766666666666666,16.9
134510,,DUBROVNIK GORICA,RH,4239N,01805E,53.0,42.65,18.083333333333332
134520,,DUBROVNIK-CILIPI,RH,4234N,01816E,165.0,42.56666666666667,18.266666666666666
134550,,HERCEGNOVI-IGALO  &,YG,4227N,01833E,10.0,42.45,18.55
134570,LYTV,TIVAT,YG,4224N,01844E,5.0,42.4,18.733333333333334
134590,,NIKSIC,YG,4246N,01857E,647.0,42.766666666666666,18.95
134610,,BAR,YG,4206N,01906E,6.0,42.1,19.1
134620,LYTI,TITOGRAD/GOLUBOVCI,YG,4222N,01915E,33.0,42.36666666666667,19.25
134624,LYPG,PODGORICA(TITOGRAD),YG,4226N,01917E,53.0,42.43333333333333,19.283333333333335
134650,,KOLASIN,YG,4250N,01932E,945.0,42.833333333333336,19.533333333333335
134730,,PEC,YG,4240N,02018E,499.0,42.666666666666664,20.3
134770,,PRIZREN,YG,4213N,02044E,403.0,42.21666666666667,20.733333333333334
134810,LYPR,PRISTINA,YG,4239N,02109E,576.0,42.65,21.15
134890,,VRANJE,YG,4233N,02155E,434.0,42.55,21.916666666666668
134910,,SKOPJE,YG,4231N,02217E,1176.0,42.516666666666666,22.283333333333335
134930,,KRIVA PALANKA,YG,4212N,02220E,696.0,42.2,22.333333333333332
135620,,ULCINJ,YG,4155N,01913E,29.0,41.916666666666664,19.216666666666665
135770,,LAZAROPOLE,YG,4132N,02042E,1321.0,41.53333333333333,20.7
135780,LWOH,OHRID,YG,4107N,02048E,761.0,41.11666666666667,20.8
135790,,BOGUS YUGOSLAVIAN,YG,0000N,00000E,,0.0,0.0
135830,,BITOLA,YG,4103N,02122E,589.0,41.05,21.366666666666667
135850,,PRILEP,YG,4120N,02134E,674.0,41.333333333333336,21.566666666666666
135860,LWSK,SKOPJE/PETROVAC   &,YG,4158N,02139E,239.0,41.96666666666667,21.65
135910,,STIP,YG,4145N,02211E,327.0,41.75,22.183333333333334
135920,,DEMIR KAPIJA,YG,4125N,02215E,126.0,41.416666666666664,22.25
135980,,BEROVO,YG,4143N,02251E,836.0,41.71666666666667,22.85
136000,,SHKODRA,AB,4206N,01932E,44.0,42.1,19.533333333333335
136100,,KUKES,AB,4202N,02025E,358.0,42.03333333333333,20.416666666666668
136110,,DURRES/DURAZZO,AB,4118N,01927E,12.0,41.3,19.45
136120,,DURRES,AB,4118N,01928E,8.0,41.3,19.466666666666665
136150,LATI,TIRANA,AB,4120N,01947E,90.0,41.333333333333336,19.783333333333335
136190,,PESHKOPI,AB,4141N,02026E,653.0,41.68333333333333,20.433333333333334
136220,,VLORE,AB,4028N,01929E,5.0,40.46666666666667,19.483333333333334
136240,,QYTETI STALIN,AB,4048N,01954E,33.0,40.8,19.9
136250,,GJIROKASTRA,AB,4005N,02009E,194.0,40.083333333333336,20.15
140050,,BOVEC,LJ,4620N,01334E,452.0,46.333333333333336,13.566666666666666
140060,,VOGEL,LJ,4616N,01350E,1535.0,46.266666666666666,13.833333333333334
140070,,RATECE\PLANICA,LJ,4630N,01343E,865.0,46.5,13.716666666666667
140090,,VOJSKO,LJ,4602N,01352E,1070.0,46.03333333333333,13.866666666666667
140100,,LESCE\HLEBCE,LJ,4622N,01411E,515.0,46.36666666666667,14.183333333333334
140120,,KATARINA,LJ,4606N,01422E,685.0,46.1,14.366666666666667
140150,,LUUBLUANA\BEZIGRAD,LJ,4604N,01431E,316.0,46.06666666666667,14.516666666666667
140210,,SLOVENJ GRADEC,LJ,4629N,01507E,452.0,46.483333333333334,15.116666666666667
140230,,CELUE,LJ,4615N,01515E,244.0,46.25,15.25
140250,,MARIBOR\TABOR,LJ,4632N,01539E,274.0,46.53333333333333,15.65
140260,LJMB,MARIBOR SLIVNICA,LJ,4629N,01541E,265.0,46.483333333333334,15.683333333333334
141050,,PORTOROZ-SECOVLJE,LJ,4529N,01337E,2.0,45.483333333333334,13.616666666666667
141060,,NOVA GORICA,LJ,4554N,01338E,56.0,45.9,13.633333333333333
141110,,ILIRSKA BISTRICA,LJ,4534N,01415E,413.0,45.56666666666667,14.25
141120,,POSTOJNA,LJ,4546N,01412E,533.0,45.766666666666666,14.2
142480,,KRIZEVCI,RH,4602N,01633E,155.0,46.03333333333333,16.55
143200,,CRIKVENICA,RH,4510N,01442E,2.0,45.166666666666664,14.7
143820,,GRADISTE,RH,4509N,01842E,97.0,45.15,18.7
144310,LDZD,ZADAR\ZEMUNIK,RH,4406N,01522E,84.0,44.1,15.366666666666667
144420,,KNIN,RH,4402N,01612E,255.0,44.03333333333333,16.2
144740,LDDU,DUBROVNIK\LILIPI,RH,4234N,01816E,165.0,42.56666666666667,18.266666666666666
150000,,BOGUS ROMANIAN,RO,0000N,00000E,261.0,0.0,0.0
150010,,AVRAMENI,RO,4801N,02657E,240.0,48.016666666666666,26.95
150040,,SIGHETU MARMATIEI,RO,4758N,02355E,276.0,47.96666666666667,23.916666666666668
150070,,RADAUTI,RO,4751N,02555E,392.0,47.85,25.916666666666668
150090,,DOROHOI,RO,4758N,02624E,241.0,47.96666666666667,26.4
150100,LRSM,SATU MARE,RO,4747N,02253E,124.0,47.78333333333333,22.883333333333333
150110,,BOGUS ROMANIAN,RO,0000N,00000E,125.0,0.0,0.0
150140,LRBM,BAIA MARE,RO,4740N,02335E,218.0,47.666666666666664,23.583333333333332
150150,,OCNA SUGATAG,RO,4747N,02356E,504.0,47.78333333333333,23.933333333333334
150200,,BOTOSANI,RO,4741N,02640E,162.0,47.68333333333333,26.666666666666668
150230,LRSV,SUCEAVA/SALCEA,RO,4739N,02615E,351.0,47.65,26.25
150250,,BOGUS ROMANIAN,RO,0000N,00000E,110.0,0.0,0.0
150320,,RODNEI MOUNTAIN RNG,RO,4735N,02440E,2303.0,47.583333333333336,24.666666666666668
150330,,INEU MOUNTAIN,RO,4732N,02453E,1792.0,47.53333333333333,24.883333333333333
